#TaxCalculationService20200301,CalculateTax,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
#TaxCalculationRequest.INDATA.INVOICE.ATTRIBUTE1,TaxCalculationRequest.INDATA.INVOICE.CALCULATIONDIRECTION,TaxCalculationRequest.INDATA.INVOICE.EXTERNALCOMPANYID,TaxCalculationRequest.INDATA.INVOICE.COMPANYROLE,TaxCalculationRequest.INDATA.INVOICE.CURRENCYCODE,TaxCalculationRequest.INDATA.INVOICE.INVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.COUNTRY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.STATE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.PROVINCE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.CITY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.COUNTY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.POSTCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.GEOCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.COUNTRY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.STATE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.PROVINCE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.CITY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.COUNTY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.POSTCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.GEOCODE,TaxCalculationRequest.INDATA.Version,TaxCalculationRequest.INDATA.INVOICE.LINE.LINENUMBER,TaxCalculationRequest.INDATA.INVOICE.LINE.GROSSAMOUNT,TaxCalculationRequest.INDATA.INVOICE.LINE.QUANTITY,TaxCalculationRequest.INDATA.INVOICE.INVOICENUMBER,TaxCalculationRequest.INDATA.INVOICE.TRANSACTIONTYPE,TaxCalculationRequest.INDATA.INVOICE.LINE.ID,TaxCalculationRequest.INDATA.INVOICE.LINE.PRODUCTCODE,TaxCalculationRequest.INDATA.INVOICE.LINE.COMMODITYCODE,TaxCalculationRequest.INDATA.INVOICE.ISCREDIT,TaxCalculationRequest.INDATA.INVOICE.LINE.ISCREDIT,TaxCalculationRequest.INDATA.INVOICE.ORIGINALINVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.LINE.ORIGINALINVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.ISAUDITED,TaxCalculationRequest.INDATA.INVOICE.BUSINESSLOCATION,TaxCalculationRequest.INDATA.INVOICE.LINE.BUSINESSLOCATION,TaxCalculationRequest.INDATA.INVOICE.FILTERGROUPNAME,TaxCalculationRequest.INDATA.INVOICE.FILTERGROUPOWNER
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,SYLVANIA,DEKALB,35466,2457,US,AL,,SYLVANIA,DEKALB,35466,2457,,1,6324,1,24-11-2025TC001-AL-22568,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35765,9100,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6325,1,24-11-2025TC001-AL-22569,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35962,4604,US,AL,,UNINCORPORATED,DEKALB,35962,4604,,1,6326,1,24-11-2025TC001-AL-22570,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35951,3041,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6327,1,24-11-2025TC001-AL-22571,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35967,8017,US,AL,,UNINCORPORATED,DEKALB,35967,8017,,1,6328,1,24-11-2025TC001-AL-22572,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35765,7258,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6329,1,24-11-2025TC001-AL-22573,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35968,2,US,AL,,UNINCORPORATED,DEKALB,35968,2,,1,6330,1,24-11-2025TC001-AL-22574,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35771,5506,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6331,1,24-11-2025TC001-AL-22575,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35951,2612,US,AL,,UNINCORPORATED,DEKALB,35951,2612,,1,6332,1,24-11-2025TC001-AL-22576,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35961,3000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6333,1,24-11-2025TC001-AL-22577,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35961,4754,US,AL,,UNINCORPORATED,DEKALB,35961,4754,,1,6334,1,24-11-2025TC001-AL-22578,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35765,9104,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6335,1,24-11-2025TC001-AL-22579,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35765,5300,US,AL,,UNINCORPORATED,DEKALB,35765,5300,,1,6336,1,24-11-2025TC001-AL-22580,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35967,8339,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6337,1,24-11-2025TC001-AL-22581,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35984,19,US,AL,,UNINCORPORATED,DEKALB,35984,19,,1,6338,1,24-11-2025TC001-AL-22582,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35951,2701,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6339,1,24-11-2025TC001-AL-22583,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35951,2644,US,AL,,UNINCORPORATED,DEKALB,35951,2644,,1,6340,1,24-11-2025TC001-AL-22584,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,DEKALB,35959,4700,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6341,1,24-11-2025TC001-AL-22585,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,VALLEY HEAD,DEKALB,35989,20,US,AL,,VALLEY HEAD,DEKALB,35989,20,,1,6342,1,24-11-2025TC001-AL-22586,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,COOSADA,ELMORE,36020,18,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6343,1,24-11-2025TC001-AL-22587,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,DEATSVILLE,ELMORE,36022,0,US,AL,,DEATSVILLE,ELMORE,36022,0,,1,6344,1,24-11-2025TC001-AL-22588,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ECLECTIC,ELMORE,36024,1,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6345,1,24-11-2025TC001-AL-22589,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,ELMORE,ELMORE,36025,78,US,AL,,ELMORE,ELMORE,36025,78,,1,6346,1,24-11-2025TC001-AL-22590,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,MILLBROOK,ELMORE,36020,2530,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6347,1,24-11-2025TC001-AL-22591,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,PRATTVILLE,ELMORE,36066,3400,US,AL,,PRATTVILLE,ELMORE,36066,3400,,1,6348,1,24-11-2025TC001-AL-22592,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,TALLASSEE,ELMORE,36023,9998,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6349,1,24-11-2025TC001-AL-22593,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ELMORE,35010,900,US,AL,,UNINCORPORATED,ELMORE,35010,900,,1,6350,1,24-11-2025TC001-AL-22594,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ELMORE,36022,4925,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6351,1,24-11-2025TC001-AL-22595,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ELMORE,36025,1602,US,AL,,UNINCORPORATED,ELMORE,36025,1602,,1,6352,1,24-11-2025TC001-AL-22596,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ELMORE,36078,1033,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6353,1,24-11-2025TC001-AL-22597,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ELMORE,36024,3442,US,AL,,UNINCORPORATED,ELMORE,36024,3442,,1,6354,1,24-11-2025TC001-AL-22598,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ELMORE,36054,4800,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6355,1,24-11-2025TC001-AL-22599,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ELMORE,36022,2510,US,AL,,UNINCORPORATED,ELMORE,36022,2510,,1,6356,1,24-11-2025TC001-AL-22600,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ELMORE,36020,2509,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6357,1,24-11-2025TC001-AL-22601,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ELMORE,36078,4557,US,AL,,UNINCORPORATED,ELMORE,36078,4557,,1,6358,1,24-11-2025TC001-AL-22602,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,WETUMPKA,ELMORE,36054,4200,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6359,1,24-11-2025TC001-AL-22603,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ATMORE,ESCAMBIA,36502,758,US,AL,,ATMORE,ESCAMBIA,36502,758,,1,6360,1,24-11-2025TC001-AL-22604,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,BREWTON,ESCAMBIA,36426,1100,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6361,1,24-11-2025TC001-AL-22605,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,EAST BREWTON,ESCAMBIA,36426,1723,US,AL,,EAST BREWTON,ESCAMBIA,36426,1723,,1,6362,1,24-11-2025TC001-AL-22606,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,FLOMATON,ESCAMBIA,36441,20,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6363,1,24-11-2025TC001-AL-22607,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,POLLARD,ESCAMBIA,36441,6002,US,AL,,POLLARD,ESCAMBIA,36441,6002,,1,6364,1,24-11-2025TC001-AL-22608,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,RIVERVIEW,ESCAMBIA,36426,4623,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6365,1,24-11-2025TC001-AL-22609,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ESCAMBIA,36401,5001,US,AL,,UNINCORPORATED,ESCAMBIA,36401,5001,,1,6366,1,24-11-2025TC001-AL-22610,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ESCAMBIA,36426,1338,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6367,1,24-11-2025TC001-AL-22611,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ESCAMBIA,36426,2445,US,AL,,UNINCORPORATED,ESCAMBIA,36426,2445,,1,6368,1,24-11-2025TC001-AL-22612,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ESCAMBIA,36502,701,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6369,1,24-11-2025TC001-AL-22613,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ESCAMBIA,36426,4926,US,AL,,UNINCORPORATED,ESCAMBIA,36426,4926,,1,6370,1,24-11-2025TC001-AL-22614,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ESCAMBIA,36441,3500,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6371,1,24-11-2025TC001-AL-22615,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ALTOONA,ETOWAH,35952,15,US,AL,,ALTOONA,ETOWAH,35952,15,,1,6372,1,24-11-2025TC001-AL-22616,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,ATTALLA,ETOWAH,35904,2137,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6373,1,24-11-2025TC001-AL-22617,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,BOAZ,ETOWAH,35956,3100,US,AL,,BOAZ,ETOWAH,35956,3100,,1,6374,1,24-11-2025TC001-AL-22618,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,GADSDEN,ETOWAH,35901,1000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6375,1,24-11-2025TC001-AL-22619,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,GLENCOE,ETOWAH,35903,1300,US,AL,,GLENCOE,ETOWAH,35903,1300,,1,6376,1,24-11-2025TC001-AL-22620,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,HOKES BLUFF,ETOWAH,35903,1301,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6377,1,24-11-2025TC001-AL-22621,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,RAINBOW CITY,ETOWAH,35901,5533,US,AL,,RAINBOW CITY,ETOWAH,35901,5533,,1,6378,1,24-11-2025TC001-AL-22622,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,REECE CITY,ETOWAH,35954,1000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6379,1,24-11-2025TC001-AL-22623,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,RIDGEVILLE,ETOWAH,35954,6151,US,AL,,RIDGEVILLE,ETOWAH,35954,6151,,1,6380,1,24-11-2025TC001-AL-22624,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,SARDIS CITY,ETOWAH,35956,2,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6381,1,24-11-2025TC001-AL-22625,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,SOUTHSIDE,ETOWAH,35905,9682,US,AL,,SOUTHSIDE,ETOWAH,35905,9682,,1,6382,1,24-11-2025TC001-AL-22626,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35121,6700,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6383,1,24-11-2025TC001-AL-22627,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35901,4900,US,AL,,UNINCORPORATED,ETOWAH,35901,4900,,1,6384,1,24-11-2025TC001-AL-22628,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35952,4500,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6385,1,24-11-2025TC001-AL-22629,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35956,5541,US,AL,,UNINCORPORATED,ETOWAH,35956,5541,,1,6386,1,24-11-2025TC001-AL-22630,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35901,1827,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6387,1,24-11-2025TC001-AL-22631,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35954,4700,US,AL,,UNINCORPORATED,ETOWAH,35954,4700,,1,6388,1,24-11-2025TC001-AL-22632,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35901,5343,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6389,1,24-11-2025TC001-AL-22633,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35901,4600,US,AL,,UNINCORPORATED,ETOWAH,35901,4600,,1,6390,1,24-11-2025TC001-AL-22634,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35954,1500,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6391,1,24-11-2025TC001-AL-22635,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35956,2537,US,AL,,UNINCORPORATED,ETOWAH,35956,2537,,1,6392,1,24-11-2025TC001-AL-22636,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,ETOWAH,35904,1003,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6393,1,24-11-2025TC001-AL-22637,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,WALNUT GROVE,ETOWAH,35952,14,US,AL,,WALNUT GROVE,ETOWAH,35952,14,,1,6394,1,24-11-2025TC001-AL-22638,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,BELK,FAYETTE,35545,0,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6395,1,24-11-2025TC001-AL-22639,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,BERRY,FAYETTE,35546,20,US,AL,,BERRY,FAYETTE,35546,20,,1,6396,1,24-11-2025TC001-AL-22640,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,FAYETTE,FAYETTE,35555,18,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6397,1,24-11-2025TC001-AL-22641,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,GLEN ALLEN,FAYETTE,35554,3108,US,AL,,GLEN ALLEN,FAYETTE,35554,3108,,1,6398,1,24-11-2025TC001-AL-22642,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,FAYETTE,35542,20,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6399,1,24-11-2025TC001-AL-22643,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,FAYETTE,35542,2329,US,AL,,UNINCORPORATED,FAYETTE,35542,2329,,1,6400,1,24-11-2025TC001-AL-22644,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,FAYETTE,35563,4915,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6401,1,24-11-2025TC001-AL-22645,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,FAYETTE,35574,3218,US,AL,,UNINCORPORATED,FAYETTE,35574,3218,,1,6402,1,24-11-2025TC001-AL-22646,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,FAYETTE,35549,6022,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6403,1,24-11-2025TC001-AL-22647,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,FAYETTE,35594,3040,US,AL,,UNINCORPORATED,FAYETTE,35594,3040,,1,6404,1,24-11-2025TC001-AL-22648,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,FAYETTE,35555,1038,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6405,1,24-11-2025TC001-AL-22649,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,WINFIELD,FAYETTE,35594,3079,US,AL,,WINFIELD,FAYETTE,35594,3079,,1,6406,1,24-11-2025TC001-AL-22650,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,HODGES,FRANKLIN,35571,50,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6407,1,24-11-2025TC001-AL-22651,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,PHIL CAMPBELL,FRANKLIN,35581,20,US,AL,,PHIL CAMPBELL,FRANKLIN,35581,20,,1,6408,1,24-11-2025TC001-AL-22652,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,RED BAY,FRANKLIN,35582,20,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6409,1,24-11-2025TC001-AL-22653,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
